city,city_hot_norm_scaled,city_comprehensive_threshold_scaled,avg_yearly_salary_mid_scaled,avg_experience_rank_scaled,avg_education_rank_scaled,company_count_scaled,job_type_count_scaled,industry_type_count_scaled
K227,0.545454545454544,0.11969246549548604,-0.17479316344018314,0.0,0.12478681532837783,0.625,-0.08888888888888889,-0.125
U989,0.545454545454544,0.5020032985368111,0.9177341592321032,0.5905092074444446,0.28528897641122586,-0.125,0.5777777777777777,0.875
L867,0.545454545454544,0.23363608632348568,1.053617440841794,0.5117746464518523,-0.04641548982666083,0.5,0.5777777777777777,0.125
D575,0.545454545454544,0.22763905364833206,2.0044538653050545,0.3346218842185184,0.06058595089523976,0.625,0.8,0.875
U553,0.545454545454544,1.0342399484570766,0.156304751950662,0.9841820124074059,0.788195747804154,0.625,0.8888888888888888,0.75
E333,0.545454545454544,3.2711331362910134,5.425929799684957,2.106149506551847,3.2492288844078363,0.5,1.288888888888889,1.125
N430,0.545454545454544,-0.13518142319872595,0.058695992317351224,-0.2952546037222197,-0.04641548982666083,0.25,-0.08888888888888889,0.25
R716,0.545454545454544,2.4975159211956304,3.1002212996081813,2.0864658663036977,2.157814189044466,0.125,0.7555555555555555,1.75
F410,0.545454545454544,-0.060218514759250996,0.2804383367389265,0.9841820124074059,-0.7740252867355751,-0.375,0.6666666666666666,0.0
E180,0.545454545454544,0.8078519649698646,0.7428792223572143,0.9644983721592565,0.4778915697106458,0.625,0.6666666666666666,0.625
I227,0.545454545454544,1.6444380231544058,0.5775914010965514,0.8267128904222213,1.7619088583734357,-0.375,0.8,0.75
O910,0.545454545454544,-0.058719256590463786,0.689533809786944,-0.1771527622333339,-0.01431505761009179,-1.25,0.044444444444444446,-0.125
X990,0.545454545454544,1.1122013732341356,2.836792923742648,1.5156402991074023,0.5527925782159745,0.5,0.8,2.0
A655,0.545454545454544,0.09120656028848612,0.5719393121638858,0.11810184148889101,0.007085230534289463,0.0,0.35555555555555557,1.125
Q715,0.545454545454544,0.6369365337278652,-0.0519147648300425,0.19683640248148326,0.7346950274432038,0.25,0.13333333333333333,-0.25
Y031,0.545454545454544,0.016243651849011168,-0.2517320364795318,-0.47240736595555355,0.28528897641122586,0.375,-0.044444444444444446,0.25
I606,0.545454545454544,1.481018882756352,2.1451870708875993,0.747978329429629,1.5800064091462065,0.625,0.6222222222222222,1.625
P258,0.545454545454544,1.1256946967532395,0.8569915161187555,0.314938243970369,1.3553033836302204,0.5,1.1555555555555554,-0.5
G905,0.545454545454544,0.10469988380759486,0.03363843652234285,-0.49209100620370294,0.4243908493496955,0.25,0.26666666666666666,-0.25
K535,0.545454545454544,1.5589803075334014,0.7811580725617958,0.8857638111666642,1.6014066972905876,0.625,0.6666666666666666,1.625
Y350,0.545454545454544,-0.4140434425935762,0.2993642359166628,-0.7086110489333304,-0.1748172186929398,0.375,0.08888888888888889,-0.375
V436,0.545454545454544,1.7164024152563016,1.409538899156279,1.377854817370367,1.5051054006408777,-0.75,1.0222222222222221,0.25
L504,0.545454545454544,0.8288415793329189,-0.2978028516390699,0.4527237257074042,0.8416964681651044,0.625,-0.044444444444444446,-0.25
J719,0.545454545454544,1.45103371938056,0.8037932633072996,0.747978329429629,1.5372058328574467,0.375,0.7555555555555555,1.375
V852,0.545454545454544,0.3580745143330196,0.17659115752606638,0.07873456099259225,0.41369070527750484,0.625,0.26666666666666666,0.625
J884,0.545454545454544,0.5904595304953901,-0.19584191427595588,-0.01968364024814937,0.8095960359485325,0.125,0.5333333333333333,0.625
D346,0.545454545454544,-0.799352791972471,-0.44577631735528866,-0.6495601281888874,-0.7633251426633845,0.625,-0.6222222222222222,0.375
P772,0.545454545454544,-0.5339840960967295,-0.5763748323322591,-0.5117746464518471,-0.4744212527142575,0.25,0.13333333333333333,0.625
L518,0.545454545454544,0.13318578901459477,-0.7475851125138404,-0.2165200427296274,0.28528897641122586,0.125,0.044444444444444446,-0.5
S528,0.545454545454544,-1.010748193771792,-0.7249095249718002,-0.6692437684370316,-1.0522290326125143,-2.375,0.08888888888888889,-0.5
A861,0.3636363636363599,1.134569500141647,0.5297011992362818,0.48462707550557976,1.257278573841366,0.5,0.6222222222222222,0.625
O482,0.3636363636363599,0.27110747840786587,-0.14044630327954297,0.3068798409157593,0.14072931186546744,0.5,0.9777777777777777,0.625
N214,0.3636363636363599,0.3703905680148836,0.3163553783574594,-0.46335817564012766,0.7848923476207921,0.375,-0.5333333333333333,0.375
T182,0.3636363636363599,0.4095020881631054,-0.37673749103559234,0.2476307627191542,0.3769224249757516,0.5,-0.13333333333333333,-0.25
C906,0.3636363636363599,-1.0601884958680814,-0.767119379507503,-0.581856332033343,-1.179804911432953,0.0,-0.5777777777777777,-0.5
S213,0.3636363636363599,0.3403047832854904,-0.14736604504314588,0.32662953364795927,0.22661771663284272,0.125,0.4888888888888889,0.625
P773,0.3636363636363599,0.9284818747452582,1.036965664413558,1.5313607903122974,0.2802979696124526,0.375,0.8888888888888888,0.125
X916,0.3636363636363599,0.29216752771844495,0.23633292643243434,0.28713014818355936,0.18367351424915365,0.375,0.13333333333333333,-1.375
I652,0.3636363636363599,-0.16513640016843648,0.4200284601585887,0.010634449932723453,-0.28871271197141757,0.375,0.3111111111111111,0.5
P357,0.3636363636363599,0.9029089577252626,0.20793161488615097,-0.28561094105030715,1.4290553833761195,0.0,0.4888888888888889,1.0
K816,0.3636363636363599,0.5358623840265847,0.5102259810883346,0.22788106998694904,0.5701713357023496,0.375,0.7111111111111111,0.5
G887,0.3636363636363599,0.6607183906535934,0.40925843406737655,-0.009115242799476498,0.9029889041759356,0.5,0.13333333333333333,0.125
L726,0.3636363636363599,0.26809889993492464,-0.6612905553871486,0.16863199179034397,0.22661771663284272,0.5,0.26666666666666666,-0.125
P939,0.3636363636363599,-0.5005928999012457,0.14453292984637547,-0.5423569465689378,-0.4068092685265611,0.5,0.0,-0.75
Z087,0.3636363636363599,0.7600014802606112,0.2645909271476671,0.10938291359373889,0.9674052077514691,-0.25,0.7111111111111111,-0.125
E478,0.3636363636363599,0.4651607899124943,0.7727077298736664,0.58337553916659,0.23735376722876642,0.25,0.8,0.625
A561,0.3636363636363599,0.6938127538559374,0.6475307854939156,0.22788106998694904,0.7956283982167157,0.25,0.5777777777777777,-0.375
L847,0.3636363636363599,1.020243518169923,2.556511830307752,1.0573681647394464,0.7204760440452613,0.5,0.4,-0.5
W823,0.3636363636363599,0.2650903214619882,-0.6637416048733905,0.4253779973089747,0.0548409070980893,-0.75,0.4444444444444444,0.375
P248,0.3636363636363599,0.3448176509948927,-0.5172692500329109,0.38587861184456956,0.19440956484507735,0.375,0.2222222222222222,-0.125
I529,0.3636363636363599,1.0563464598452035,1.6802228437210014,0.7413730810242105,0.97814125834739,0.5,0.7111111111111111,0.75
G496,0.3636363636363599,1.1059880046487147,2.0929421137262803,1.1956160138648617,0.7526841958330267,0.375,1.0222222222222221,1.125
V838,0.3636363636363599,2.0085615465307125,3.3601792837052202,0.8006221592208156,2.29867548164581,0.375,1.1555555555555554,2.0
I057,0.3636363636363599,0.9329947424546653,1.7592898901056764,0.4056283045767695,1.021085460731079,0.5,0.7111111111111111,0.625
Z824,0.3636363636363599,0.5313495163171776,1.129084129513067,1.0573681647394464,0.02263275531032392,0.5,0.35555555555555557,0.375
U947,0.3636363636363599,-0.4133441241859833,0.8625419071812497,-0.08811401372828676,-0.5785860780613145,0.25,0.4444444444444444,-0.375
Z885,0.3636363636363599,0.14926005025379363,0.2536228715444547,-0.3053606337825123,0.36618637437983076,0.5,0.35555555555555557,0.625
M066,0.3636363636363599,-0.959401117024593,0.5288245422738029,-1.1348477285350043,-0.6752105334246135,0.125,-1.3777777777777778,-0.875
V339,0.3636363636363599,-0.11098198765551336,-0.06224288559997692,-0.2658612483181072,-0.03104749766928599,0.5,-0.7555555555555555,-0.25
N386,0.3636363636363599,0.8246859174288239,1.1493381479348137,0.2673804554513542,0.9566691571555455,0.5,0.5777777777777777,0.875
H879,0.3636363636363599,0.18536299192907413,0.13238914639487395,0.06988352812933377,0.17293746365323281,0.5,-0.4444444444444444,-0.25
Z182,0.3636363636363599,-0.422369859604807,-0.07611942728147687,-0.009115242799476498,-0.6430023816368481,0.375,0.0,-0.625
T526,0.3636363636363599,-1.1775230563127417,-0.9093662362081638,-0.7398538738909636,-1.2442212150084837,0.25,0.0,-0.625
U289,0.3636363636363599,-0.020724633467309735,-0.2968102901477734,-0.06836432099608158,-0.03104749766928599,0.5,0.4444444444444444,-0.625
M857,0.3636363636363599,-1.6258012487807996,-0.848230414714865,-1.292845270392625,-1.5233585305024597,-0.125,0.13333333333333333,0.375
K571,0.3636363636363599,-0.22831654810017377,-0.5620343423507388,-1.016349572141794,0.2910340202083763,0.5,0.26666666666666666,-0.5
H187,0.3636363636363599,0.5358623840265847,-0.36230970930899437,-0.2658612483181072,0.8922528535800147,0.375,-0.4,-0.5
Y528,0.3636363636363599,0.8156601820100049,1.2515772528749278,0.34637922638016444,0.8922528535800147,0.5,0.7555555555555555,0.75
S503,0.3636363636363599,-0.2553937543566353,-0.388858402657493,-0.7793532593553635,0.09778510948177836,0.5,0.08888888888888889,1.125
V726,0.3636363636363599,-0.5983717002717929,-0.6684592816249039,-0.4436084829079277,-0.6107942298490798,0.5,0.4,-0.125
V365,0.3636363636363599,0.03794264675501569,-0.9581903544883235,-0.581856332033343,0.3876584755716753,0.125,-0.5777777777777777,-0.25
G129,0.3636363636363599,1.637002105122623,-0.08992503733952528,1.2548650920614668,1.4719995857598085,0.5,-0.08888888888888889,1.25
Q095,0.3636363636363599,0.6772655722547655,0.9643953757032588,0.4056283045767695,0.6560597404697277,0.5,0.0,0.25
U038,0.3636363636363599,1.1481081032698777,1.367234883870833,1.0573681647394464,0.9029889041759356,0.25,0.6666666666666666,0.5
Y255,0.3636363636363599,0.2876546600090379,0.2731452809357585,0.22788106998694904,0.21588166603692188,0.0,0.8,0.0
L599,0.3636363636363599,1.0337821212981537,0.6472311355744419,0.6426246173631951,1.0103494101351582,0.5,0.7555555555555555,0.25
Z196,0.3636363636363599,0.6637269691265346,1.2958168721455623,0.7216233882920053,0.43060267795536433,0.5,0.4444444444444444,0.25
A155,0.3636363636363599,0.8156601820100049,0.6149016596731696,0.44512769004117464,0.8278365500044811,0.5,-0.13333333333333333,0.375
T061,0.3636363636363599,0.7991130004088329,1.757768189645047,0.7216233882920053,0.6238515886819623,0.25,0.9333333333333333,0.5
E551,0.3636363636363599,1.623463501994397,3.119772903721738,1.0771178574716462,1.5686240411231076,0.25,0.8,0.25
N821,0.3636363636363599,1.1586381279251672,1.9593555739736412,0.8993706228818258,1.021085460731079,0.375,0.9333333333333333,0.5
A050,0.3636363636363599,-0.31706961305190196,-0.04012611589137935,-0.4041090974435226,-0.23503245899180764,0.375,-0.2222222222222222,-0.25
H610,0.3636363636363599,6.550010751433639,23.02795912879284,4.335817158285019,6.474999163459508,-4.875,0.8888888888888888,-0.375
D672,0.3636363636363599,1.3707429102674336,-0.09104691505735993,0.919120315614031,1.310958826820976,0.5,0.7111111111111111,0.5
B826,0.3636363636363599,0.09510563774087527,-0.6765651738426927,0.06988352812933377,0.04410485650216845,0.125,0.0,0.25
L088,0.1818181818181759,0.7133381242484997,0.4287668871877686,0.16005384242181145,0.8677442936337673,0.375,0.044444444444444446,0.25
R141,0.1818181818181759,0.08695613813993172,-0.3094101201206128,-0.9298366083552762,0.6846169120885105,0.375,-0.5777777777777777,-0.5
E727,0.1818181818181759,-1.7091753400990957,1.613433603685008,-1.1279985084965654,-1.7499000425719682,0.375,-1.6888888888888889,-0.75
P713,0.1818181818181759,-0.14699376028616012,-0.7072064595593763,0.16005384242181145,-0.3602863826108993,0.25,-0.17777777777777778,0.0
J351,0.1818181818181759,0.03563809590452794,-0.6122941278022974,-0.5136966180585685,0.33990654682684873,0.375,0.08888888888888889,-0.5
V079,0.1818181818181759,-0.24812049057356714,-0.3695665802617536,0.021340512322910635,-0.41414737718303246,0.25,-0.13333333333333333,-0.75
N377,0.1818181818181759,-0.8911053726994697,-1.2746470086599913,-0.5929613781150862,-0.9312129250755238,0.375,0.4444444444444444,0.625
N164,0.1818181818181759,-0.32660690811006143,-0.48244000978316504,-0.6127775681292157,-0.11252580757907943,-1.5,-0.26666666666666666,0.25
H442,0.1818181818181759,-0.05945121764930076,-0.42977532889711395,0.21950241246419977,-0.27410879129548454,0.25,0.13333333333333333,-0.125
D762,0.1818181818181759,-0.06850734274966584,0.16888726108511942,0.3978481225913595,-0.40337517826860525,0.375,0.4444444444444444,0.0
D906,0.1818181818181759,-0.10775055151790822,0.0338464149310666,-0.018291867705348238,-0.187931199980067,-0.125,0.26666666666666666,-1.25
P193,0.1818181818181759,0.14582095129230482,0.1415072625620823,0.6356424027609022,-0.2525643934666302,-1.75,0.7555555555555555,0.25
T815,0.1818181818181759,-0.8865773101492871,-0.4958505560922455,-0.13718900779011964,-1.2220622957650495,-1.875,-0.044444444444444446,-1.125
R885,0.1818181818181759,-0.08963830131718281,0.3168157686060582,0.12042146239355259,-0.2525643934666302,0.0,-0.7111111111111111,-1.5
X536,0.1818181818181759,-0.23755501128980627,-0.32074074632630245,-0.7316747082139871,0.09214597179503166,0.0,-0.8,-0.125
E498,0.1818181818181759,-0.41716815911371236,0.49521103875877953,-0.6127775681292157,-0.24179219455220297,-0.375,-0.4444444444444444,0.125
Z789,0.1818181818181759,-0.4503739511483812,-0.4521446372157682,-0.7514908982281164,-0.19870339889449418,0.375,-0.4888888888888889,0.625
I282,0.1818181818181759,-0.8533715181146182,-0.14189376168185244,-0.19663757783250793,-1.135884704449635,0.0,-0.2222222222222222,-0.625
U125,0.1818181818181759,-0.021717363064444613,-0.3424884025470167,-0.5731451881009568,0.2968177511691428,0.375,-0.044444444444444446,-0.625
U692,0.1818181818181759,-0.4654674929823198,0.03942821168897816,-0.15700519780424907,-0.6080469576427163,0.375,0.044444444444444446,-0.75
Q163,0.1818181818181759,-0.09114765550057859,-0.06568124791577025,0.19968622245007034,-0.30642538803876335,-0.875,0.13333333333333333,-1.0
D475,0.1818181818181759,0.014507137337015759,-0.13826406870812952,0.4969290726620014,-0.34951418369647214,0.25,0.4,1.375
X232,0.1818181818181759,0.03865680427131949,0.6745178716607252,0.5167452626761309,-0.3279697858676177,-0.125,0.8,0.75
E027,0.1818181818181759,0.10657774252405768,-0.07561373788436186,-0.1768213878183785,0.2214123587681552,0.25,0.13333333333333333,-0.625
I784,0.1818181818181759,0.6046646230441234,0.5298942874660812,0.21950241246419977,0.6738447131740833,0.375,0.26666666666666666,0.125
X066,0.1818181818181759,0.16846126404321757,0.36073519883393046,0.7347233528315494,-0.2848809902099089,0.375,0.17777777777777778,0.75
G282,0.1818181818181759,-0.21189599017210678,-0.20678523546618632,-0.2957185279031551,-0.15561460323678822,0.0,-0.4,0.0
S295,0.1818181818181759,2.0294949721681914,0.048285011134825154,1.3886576232977998,1.9449641850764559,-0.125,0.8444444444444444,1.5
B748,0.1818181818181759,-0.43678976349783355,-0.883447443750263,-0.07774043774773655,-0.6188191565571436,-0.25,-0.08888888888888889,-0.625
A717,0.1818181818181759,-0.41867751329710334,-0.2587077102259581,-0.33535090793140876,-0.4249195760974597,-0.125,0.13333333333333333,0.25
Y034,0.1818181818181759,-0.5016919933837802,-0.016317132981494755,-0.33535090793140876,-0.543413764156156,0.375,-0.5333333333333333,0.25
T766,0.1818181818181759,-0.331134970660244,-0.2715881093019812,-0.2759023378890257,-0.3387419847820449,0.25,0.7111111111111111,0.125
N476,0.1818181818181759,-0.3386817415772133,-0.3718774412146126,-0.5731451881009568,-0.15561460323678822,0.375,0.4444444444444444,2.25
G380,0.1818181818181759,-0.70545480814199,-0.23571878325080461,-0.8307556582846343,-0.5110971674128744,0.125,0.044444444444444446,-0.375
P543,0.1818181818181759,-0.31755078300969636,0.48851869248197827,-0.39479947797379705,-0.24179219455220297,0.375,0.08888888888888889,-1.25
D490,0.1818181818181759,0.03714745008792849,-0.7163366116333365,-0.2957185279031551,0.19986796093930081,0.25,0.0,0.125
M108,0.1818181818181759,-0.011151883780688522,-0.21817831737330332,-0.7316747082139871,0.4153119392278391,0.25,-0.13333333333333333,-0.625
F659,0.1818181818181759,-0.7084735165087768,-0.1714396658321071,-0.07774043774773655,-1.0066183174765113,0.125,-0.5333333333333333,0.0
V829,0.1818181818181759,-0.12737215590203896,-0.4492382684120783,0.4176643126054837,-0.5003249684984472,0.25,0.0,0.125
K132,0.1818181818181759,0.639379769262188,0.5498452529270925,0.27895098250658285,0.6846169120885105,0.375,0.4,-0.875
C070,0.1818181818181759,-0.16661536467028132,2.1613722873916283,-0.49388042804444426,0.038284977222895665,-0.125,-0.3111111111111111,-0.5
D881,0.0,-0.38770005835075483,-0.8379230580367892,-0.30589440926175776,-0.39991788469809836,0.25,-0.2222222222222222,-0.5
R775,0.0,-0.5603477405850757,-1.0833724925652688,-0.5842583216899604,-0.46476943356806,0.0,-0.4444444444444444,-0.375
P623,0.0,0.3528676312333047,-0.1844224641906993,0.5689636012268754,0.08646873182661641,0.25,-0.044444444444444446,0.625
O641,0.0,0.33923755105690867,0.5612145017620986,-0.107063043241616,0.5080037994813696,-0.25,0.044444444444444446,-0.125
D821,0.0,0.5724633674085325,0.8625049214061646,-0.1269461798436286,0.8538787267878324,0.125,0.4444444444444444,1.125
P851,0.0,0.29228949711599705,0.24948410130109727,0.8672106502570907,-0.19455464660988478,-0.125,-0.17777777777777778,-0.375
Y359,0.0,0.09389610788182333,-0.49790520047925735,-0.2462449994557147,0.2485976040015204,0.25,0.2222222222222222,0.625
I730,0.0,1.6401529812260391,2.20875557519996,1.4637047483175263,1.340265343312547,0.25,0.4444444444444444,0.5
B729,0.0,0.278659416939601,0.007052869948657005,0.39001537180874624,0.09727732330494523,0.25,-0.6666666666666666,-0.375
O344,0.0,-0.8072036371130956,0.6978235365821678,-0.8427390975161504,-0.6485154886996187,0.125,0.08888888888888889,0.375
D051,0.0,-0.1181273615287464,-0.1911240119863045,-0.04741363343557295,-0.18374605513155878,-1.25,0.4444444444444444,0.375
R251,0.0,-0.7647989432309779,-0.7283737959310712,-1.0813367367403226,-0.4323436591330792,0.125,0.5333333333333333,0.375
S124,0.0,-0.1771910422931196,-0.9398424307616121,-0.1269461798436286,-0.2161718295665396,0.125,-0.8,-1.125
M907,0.0,-0.5436887537028156,-0.6058012275859902,-0.16671245304765905,-0.7133670375695803,0.25,-0.5333333333333333,-0.625
Y531,0.0,0.17416213558725063,-0.06708037928299454,-0.08717990663960339,0.2594061954798492,0.25,-0.4444444444444444,0.125
F469,0.0,0.6042668878201185,-0.2750259796578345,0.19118400578859926,0.6917498546129284,0.25,-0.044444444444444446,-0.75
M060,0.0,0.5149141399970938,-0.05248778227590649,0.21106714239061708,0.5512381653946764,0.25,0.6222222222222222,0.75
B873,0.0,-0.05754922741144349,-0.48035415226629885,-0.14682931644564642,-0.0324257744349808,0.125,-0.26666666666666666,0.0
G575,0.0,-1.0570884403469796,-1.2452653549570913,-1.0415704635362921,-0.8754959097444843,0.25,-0.4444444444444444,0.0
Z731,0.0,0.7844868368191023,-0.15645038090744445,0.7677949672470223,0.5728553483513312,0.0,0.4444444444444444,-0.5
Y532,0.0,-1.467505298991723,-0.26940463089365463,-0.5643751850879478,-1.7726090024456236,-0.25,0.7111111111111111,-0.5
S500,0.0,0.6542438484668943,2.1689797088148164,1.1455745626852933,0.14051168921825202,0.25,0.7111111111111111,1.5
P548,0.0,-0.6300125948199761,0.03518147424644883,0.09176832277853099,-1.0051990074844075,0.0,0.044444444444444446,0.25
Y434,0.0,0.2559426166456124,-0.37248435773183475,0.7876781038490349,-0.19455464660988478,0.125,0.17777777777777778,0.25
L086,0.0,0.5194575000558925,-0.08973220543710934,-0.027530496833555112,0.7133670375695832,-1.25,0.35555555555555557,-0.375
B574,0.0,-0.25745706999855167,-0.07520810459094676,-0.28601127265974513,-0.22698042104486557,0.25,0.08888888888888889,-0.375
C815,0.0,-0.5482321137616142,-0.4501662910454046,-0.1269461798436286,-0.7457928120045612,0.25,0.044444444444444446,-0.375
L802,0.0,-0.2786594169396058,-0.36387861666253923,-0.26612813605773256,-0.27021478695817236,0.25,-0.7555555555555555,-0.5
R988,0.0,-1.0555739869940453,-0.04428194219719877,-0.7234402779040643,-1.0808591478326979,0.25,-0.6666666666666666,-1.375
W055,0.0,-0.56337664729094,-0.36055145207977896,0.07188518617651316,-0.8971130927011391,0.125,0.3111111111111111,-0.125
Y495,0.0,1.703760022049211,0.280639652965685,0.8075612404510476,1.85907773427224,0.125,0.7111111111111111,1.25
B455,0.0,-0.3967867784683474,-0.8736357904505193,-0.6240245948939909,-0.20536323808821078,-1.75,-0.7111111111111111,-1.0
F958,0.0,-0.01665898688226021,-0.4207216860387935,0.19118400578859926,-0.19455464660988478,0.0,0.2222222222222222,0.25
F554,0.0,-0.3392375510569135,0.5102999937185947,-0.26612813605773256,-0.35668351878478877,0.25,0.0,-0.5
V404,0.0,0.28926059041013286,-0.18468828758968978,-0.16671245304765905,0.4755780250463888,0.125,-0.044444444444444446,1.125
E057,0.0,0.08026602770543208,-0.2872969940191327,0.27071655219666013,-0.10808591478326837,0.0,0.3111111111111111,0.0
U192,0.0,0.9480477989358306,0.5771822685021225,1.1256914260832807,0.5728553483513312,0.125,0.3111111111111111,-0.125
M247,0.0,0.09995392129355171,0.7843502188457054,0.5291973280228449,-0.2485976040015204,0.125,0.5333333333333333,-0.125
C144,0.0,-0.6769606487608877,-0.2837293641905753,-0.4251932288738491,-0.7349842205262351,0.25,-0.5777777777777777,-0.875
E416,0.0,0.018173440235189915,0.43603295836837314,0.05200204957450054,-0.054042957391632764,0.25,-0.4444444444444444,0.125
B474,0.0,0.037861333823314317,-0.34548375404160125,0.4098985084107588,-0.2594061954798464,-0.375,-0.13333333333333333,0.375
B674,0.0,-0.23019690964576442,0.5667554039713214,-0.1269461798436286,-0.2918319699148272,0.25,-0.35555555555555557,-0.25
A845,0.0,-0.4073879519388792,-0.43753530749797365,-0.7632065511080895,-0.1297030977399232,-0.625,-0.4,-0.125
R635,0.0,0.02877461370571697,-0.4761788011801806,-0.007647360231542506,0.0,0.0,-0.5777777777777777,0.125
W396,0.0,-0.56337664729094,0.14680106925022662,-0.7234402779040643,-0.3783007017414436,-0.375,0.35555555555555557,0.625
K294,0.0,-0.054520320705574526,0.2068928969654609,-0.30589440926175776,0.07566014034829043,0.0,-0.2222222222222222,-0.625
O576,0.0,-0.05603477405850901,-0.10937020051056513,0.27071655219666013,-0.30264056139315315,-1.375,-0.17777777777777778,0.0
Q821,0.0,-0.6133536079377158,-0.8545355631085753,-0.8825053707201809,-0.3458749273064628,-0.625,-0.13333333333333333,0.25
S764,0.0,-0.08783829447009017,-0.9969463684954288,-0.3456606824657882,0.05404295739163561,0.125,0.35555555555555557,-0.625
W657,0.0,-0.252913709939753,-0.04800346978306682,-0.1269461798436286,-0.324257744349808,0.0,0.08888888888888889,0.625
